ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Character,CharacterVariants,Pinyin,WordFamily,FormVariants
LateHanChinese-2428-Heronegret-1,lù10,LateHanChinese,2428-Heronegret,lɑᶜ,lɑᶜ,,,Schuessler2007,2428,,,,鷺,,lù10,lù10,
MiddleChinese-2428-Heronegret-1,lù10,MiddleChinese,2428-Heronegret,luoᶜ,luoᶜ,,,Schuessler2007,2428,,,,鷺,,lù10,lù10,
OldChinese-2429-Deersikadeer-1,lù11,OldChinese,2429-Deersikadeer,*rôk,rôk,,,Schuessler2007,2429,,,,鹿,,lù,lù11,
LateHanChinese-2429-Deersikadeer-1,lù11,LateHanChinese,2429-Deersikadeer,lok,lok,,,Schuessler2007,2429,,,,鹿,,lù,lù11,
MiddleChinese-2429-Deersikadeer-1,lù11,MiddleChinese,2429-Deersikadeer,luk,luk,,,Schuessler2007,2429,,,,鹿,,lù,lù11,
OldChinese-2430-Shake-1,lù12,OldChinese,2430-Shake,*rôk,rôk,,,Schuessler2007,2430,,,,摝,,lù,lù12,
LateHanChinese-2430-Shake-1,lù12,LateHanChinese,2430-Shake,lok,lok,,,Schuessler2007,2430,,,,摝,,lù,lù12,
MiddleChinese-2430-Shake-1,lù12,MiddleChinese,2430-Shake,luk,luk,,,Schuessler2007,2430,,,,摝,,lù,lù12,
OldChinese-2431-Forestinfoothills-1,lù13,OldChinese,2431-Forestinfoothills,*rôk,rôk,,,Schuessler2007,2431,,,,麓,,lù,lù13,
LateHanChinese-2431-Forestinfoothills-1,lù13,LateHanChinese,2431-Forestinfoothills,lok,lok,,,Schuessler2007,2431,,,,麓,,lù,lù13,
MiddleChinese-2431-Forestinfoothills-1,lù13,MiddleChinese,2431-Forestinfoothills,luk,luk,,,Schuessler2007,2431,,,,麓,,lù,lù13,
OldChinese-2435-Disgrace-1,lù17,OldChinese,2435-Disgrace,*ruk,ruk,,,Schuessler2007,2435,,,,僇,,lù,lù17,
LateHanChinese-2435-Disgrace-1,lù17,LateHanChinese,2435-Disgrace,luk,luk,,,Schuessler2007,2435,,,,僇,,lù,lù17,
MiddleChinese-2435-Disgrace-1,lù17,MiddleChinese,2435-Disgrace,ljuk,ljuk,,,Schuessler2007,2435,,,,僇,,lù,lù17,
OldChinese-2437-Todragtrail-1,lǚ1,OldChinese,2437-Todragtrail,*rio < *r-jo,rio,,,Schuessler2007,2437,,,,婁,,lǚ,lǚ1,
LateHanChinese-2437-Todragtrail-1,lǚ1,LateHanChinese,2437-Todragtrail,lio,lio,,,Schuessler2007,2437,,,,婁,,lǚ,lǚ1,
MiddleChinese-2437-Todragtrail-1,lǚ1,MiddleChinese,2437-Todragtrail,lju,lju,,,Schuessler2007,2437,,,,婁,,lǚ,lǚ1,
OldChinese-2438-Topulldrag-1,yú,OldChinese,2438-Topulldrag,*jo,jo,,,Schuessler2007,2438,,,,臾,,yú,lǚ1,
LateHanChinese-2438-Topulldrag-1,yú,LateHanChinese,2438-Topulldrag,jo,jo,,,Schuessler2007,2438,,,,臾,,yú,lǚ1,
MiddleChinese-2438-Topulldrag-1,yú,MiddleChinese,2438-Topulldrag,jiu,jiu,,,Schuessler2007,2438,,,,臾,,yú,lǚ1,
OldChinese-2439-Donkey-1,lǚ2,OldChinese,2439-Donkey,*ra,ra,,,Schuessler2007,2439,,,,驢,,lǚ,lǚ2,
LateHanChinese-2439-Donkey-1,lǚ2,LateHanChinese,2439-Donkey,liɑ,liɑ,,,Schuessler2007,2439,,,,驢,,lǚ,lǚ2,
MiddleChinese-2439-Donkey-1,lǚ2,MiddleChinese,2439-Donkey,ljwo,ljwo,,,Schuessler2007,2439,,,,驢,,lǚ,lǚ2,
OldChinese-2440-oneaftertheother-1,lǚ1,OldChinese,2440-oneaftertheother,*raɁ,raɁ,,,Schuessler2007,2440,,,,旅,旅呂,lǚ,lǚ1,
LateHanChinese-2440-oneaftertheother-1,lǚ1,LateHanChinese,2440-oneaftertheother,liɑᴮ,liɑᴮ,,,Schuessler2007,2440,,,,旅,旅呂,lǚ,lǚ1,
MiddleChinese-2440-oneaftertheother-1,lǚ1,MiddleChinese,2440-oneaftertheother,ljwoᴮ,ljwoᴮ,,,Schuessler2007,2440,,,,旅,旅呂,lǚ,lǚ1,
OldChinese-2441-Gueststranger-1,lǚ2,OldChinese,2441-Gueststranger,*raɁ,raɁ,,,Schuessler2007,2441,,,,旅,,lǚ,lǚ2,
LateHanChinese-2441-Gueststranger-1,lǚ2,LateHanChinese,2441-Gueststranger,liɑᴮ,liɑᴮ,,,Schuessler2007,2441,,,,旅,,lǚ,lǚ2,
MiddleChinese-2441-Gueststranger-1,lǚ2,MiddleChinese,2441-Gueststranger,ljwoᴮ,ljwoᴮ,,,Schuessler2007,2441,,,,旅,,lǚ,lǚ2,
OldChinese-2442-Lodgelodging-1,lǚ3,OldChinese,2442-Lodgelodging,*raɁ,raɁ,,,Schuessler2007,2442,,,,旅,,lǚ,lǚ3,
LateHanChinese-2442-Lodgelodging-1,lǚ3,LateHanChinese,2442-Lodgelodging,liɑᴮ,liɑᴮ,,,Schuessler2007,2442,,,,旅,,lǚ,lǚ3,
MiddleChinese-2442-Lodgelodging-1,lǚ3,MiddleChinese,2442-Lodgelodging,ljwoᴮ,ljwoᴮ,,,Schuessler2007,2442,,,,旅,,lǚ,lǚ3,
OldChinese-2444-Tofollow-1,lǜ1,OldChinese,2444-Tofollow,*rut,rut,,,Schuessler2007,2444,,,,律,,lǜ,lǜ1,
LateHanChinese-2444-Tofollow-1,lǜ1,LateHanChinese,2444-Tofollow,lut (luit),lut_,,,Schuessler2007,2444,,,,律,,lǜ,lǜ1,
MiddleChinese-2444-Tofollow-1,lǜ1,MiddleChinese,2444-Tofollow,ljuet,ljuet,,,Schuessler2007,2444,,,,律,,lǜ,lǜ1,
OldChinese-2445-Togoalongfollowlead-1,shuài,OldChinese,2445-Togoalongfollowlead,*srut(s),srut,,,Schuessler2007,2445,,,,率,率帥,shuài,lǜ1,
LateHanChinese-2445-Togoalongfollowlead-1,shuài,LateHanChinese,2445-Togoalongfollowlead,"ṣut,ṣus (ṣuit,ṣuis)",ṣut,,,Schuessler2007,2445,,,,率,率帥,shuài,lǜ1,
MiddleChinese-2445-Togoalongfollowlead-1,shuài,MiddleChinese,2445-Togoalongfollowlead,"ṣjuet,ṣwiᶜ",ṣjuet,,,Schuessler2007,2445,,,,率,率帥,shuài,lǜ1,
OldChinese-2446-Leaderofficer-1,shuài,OldChinese,2446-Leaderofficer,*sruts,sruts,,,Schuessler2007,2446,,,,帥,,shuài,lǜ1,
LateHanChinese-2446-Leaderofficer-1,shuài,LateHanChinese,2446-Leaderofficer,ṣus (ṣuis),ṣus_,,,Schuessler2007,2446,,,,帥,,shuài,lǜ1,
MiddleChinese-2446-Leaderofficer-1,shuài,MiddleChinese,2446-Leaderofficer,ṣwiᶜ,ṣwiᶜ,,,Schuessler2007,2446,,,,帥,,shuài,lǜ1,
OldChinese-2447-Tothinkofconsider-1,lǜ2,OldChinese,2447-Tothinkofconsider,*ra(h),ra,,,Schuessler2007,2447,,,,慮,,lǜ,lǜ2,
LateHanChinese-2447-Tothinkofconsider-1,lǜ2,LateHanChinese,2447-Tothinkofconsider,liɑ(ᶜ),liɑ,,,Schuessler2007,2447,,,,慮,,lǜ,lǜ2,
MiddleChinese-2447-Tothinkofconsider-1,lǜ2,MiddleChinese,2447-Tothinkofconsider,"ljwo,ljwoᶜ",ljwo,,,Schuessler2007,2447,,,,慮,,lǜ,lǜ2,
OldChinese-2449-bloodandfatroundintestines-1,lǜ4-liáo,OldChinese,2449-bloodandfatroundintestines,*rut,rut,,,Schuessler2007,2449,,,,膟,膟膋,lǜ4-liáo,lǜ4-liáo,
LateHanChinese-2449-bloodandfatroundintestines-1,lǜ4-liáo,LateHanChinese,2449-bloodandfatroundintestines,l(i)ut (luit),lut_,,,Schuessler2007,2449,,,,膟,膟膋,lǜ4-liáo,lǜ4-liáo,
MiddleChinese-2449-bloodandfatroundintestines-1,lǜ4-liáo,MiddleChinese,2449-bloodandfatroundintestines,ljuet-,ljuet-,,,Schuessler2007,2449,,,,膟,膟膋,lǜ4-liáo,lǜ4-liáo,
OldChinese-2450-Rope-1,lǜ5,OldChinese,2450-Rope,*rut (,rut_,,,Schuessler2007,2450,,,,繂,繂率,lǜ,lǜ5,*rut (or *riut ?)
LateHanChinese-2450-Rope-1,lǜ5,LateHanChinese,2450-Rope,l(i)ut (luit),lut_,,,Schuessler2007,2450,,,,繂,繂率,lǜ,lǜ5,
MiddleChinese-2450-Rope-1,lǜ5,MiddleChinese,2450-Rope,ljuet,ljuet,,,Schuessler2007,2450,,,,繂,繂率,lǜ,lǜ5,
OldChinese-2451-Emaciated-1,luán1,OldChinese,2451-Emaciated,*rôn,rôn,,,Schuessler2007,2451,,,,欒,欒臠,luán,luán1,
LateHanChinese-2451-Emaciated-1,luán1,LateHanChinese,2451-Emaciated,luɑn ~ lon,luɑn,,,Schuessler2007,2451,,,,欒,欒臠,luán,luán1,
MiddleChinese-2451-Emaciated-1,luán1,MiddleChinese,2451-Emaciated,luân,luân,,,Schuessler2007,2451,,,,欒,欒臠,luán,luán1,
OldChinese-2453-Bellsonhorse-1,luán3,OldChinese,2453-Bellsonhorse,*rôn,rôn,,,Schuessler2007,2453,,,,鑾,,luán,luán3,
LateHanChinese-2453-Bellsonhorse-1,luán3,LateHanChinese,2453-Bellsonhorse,luɑn ~ lon,luɑn,,,Schuessler2007,2453,,,,鑾,,luán,luán3,
MiddleChinese-2453-Bellsonhorse-1,luán3,MiddleChinese,2453-Bellsonhorse,luân,luân,,,Schuessler2007,2453,,,,鑾,,luán,luán3,
OldChinese-2454-Twins-1,"lüán,shuàn",OldChinese,2454-Twins,*srons,srons,,,Schuessler2007,2454,,,,孿,,"lüán,shuàn","lüán,shuàn",
LateHanChinese-2454-Twins-1,"lüán,shuàn",LateHanChinese,2454-Twins,ṣuanᶜ,ṣuanᶜ,,,Schuessler2007,2454,,,,孿,,"lüán,shuàn","lüán,shuàn",
MiddleChinese-2454-Twins-1,"lüán,shuàn",MiddleChinese,2454-Twins,"ṣwanᶜ,ṣjwänᶜ",ṣwanᶜ,,,Schuessler2007,2454,,,,孿,,"lüán,shuàn","lüán,shuàn",
OldChinese-2455-Egg-1,luǎn,OldChinese,2455-Egg,*rônɁ,rônɁ,,,Schuessler2007,2455,,,,卵,,luǎn,luǎn,
LateHanChinese-2455-Egg-1,luǎn,LateHanChinese,2455-Egg,luɑnᴮ ~ lonᴮ,luɑnᴮ,,,Schuessler2007,2455,,,,卵,,luǎn,luǎn,
MiddleChinese-2455-Egg-1,luǎn,MiddleChinese,2455-Egg,luânᴮ,luânᴮ,,,Schuessler2007,2455,,,,卵,,luǎn,luǎn,
OldChinese-2456-Torebeldisorder-1,luàn,OldChinese,2456-Torebeldisorder,*rôns,rôns,,,Schuessler2007,2456,,,,亂,,luàn,luàn,
LateHanChinese-2456-Torebeldisorder-1,luàn,LateHanChinese,2456-Torebeldisorder,luɑnᶜ ~ lonᶜ,luɑnᶜ,,,Schuessler2007,2456,,,,亂,,luàn,luàn,
MiddleChinese-2456-Torebeldisorder-1,luàn,MiddleChinese,2456-Torebeldisorder,luânᶜ,luânᶜ,,,Schuessler2007,2456,,,,亂,,luàn,luàn,
OldChinese-2457-Torobplunder-1,lüè1,OldChinese,2457-Torobplunder,"*rak,*raŋh.",rak,,,Schuessler2007,2457,,,,掠,掠略,lüè,lüè1,
LateHanChinese-2457-Torobplunder-1,lüè1,LateHanChinese,2457-Torobplunder,"liɑk,liɑŋᶜ",liɑk,,,Schuessler2007,2457,,,,掠,掠略,lüè,lüè1,
MiddleChinese-2457-Torobplunder-1,lüè1,MiddleChinese,2457-Torobplunder,"ljak,ljaŋᶜ",ljak,,,Schuessler2007,2457,,,,掠,掠略,lüè,lüè1,
OldChinese-2458-Totraceoutmeasureareaplan-1,lüè2,OldChinese,2458-Totraceoutmeasureareaplan,*rak,rak,,,Schuessler2007,2458,,,,略,,lüè,lüè2,
LateHanChinese-2458-Totraceoutmeasureareaplan-1,lüè2,LateHanChinese,2458-Totraceoutmeasureareaplan,liɑk,liɑk,,,Schuessler2007,2458,,,,略,,lüè,lüè2,
MiddleChinese-2458-Totraceoutmeasureareaplan-1,lüè2,MiddleChinese,2458-Totraceoutmeasureareaplan,ljak,ljak,,,Schuessler2007,2458,,,,略,,lüè,lüè2,
OldChinese-2459-Totraverse-1,lüè3,OldChinese,2459-Totraverse,*rak,rak,,,Schuessler2007,2459,,,,略,,lüè,lüè3,
LateHanChinese-2459-Totraverse-1,lüè3,LateHanChinese,2459-Totraverse,liɑk,liɑk,,,Schuessler2007,2459,,,,略,,lüè,lüè3,
MiddleChinese-2459-Totraverse-1,lüè3,MiddleChinese,2459-Totraverse,ljak,ljak,,,Schuessler2007,2459,,,,略,,lüè,lüè3,
OldChinese-2460-Besharp-1,lüè4,OldChinese,2460-Besharp,*rak,rak,,,Schuessler2007,2460,,,,略,,lüè,lüè4,
LateHanChinese-2460-Besharp-1,lüè4,LateHanChinese,2460-Besharp,liɑk,liɑk,,,Schuessler2007,2460,,,,略,,lüè,lüè4,
MiddleChinese-2460-Besharp-1,lüè4,MiddleChinese,2460-Besharp,ljak,ljak,,,Schuessler2007,2460,,,,略,,lüè,lüè4,
OldChinese-2461-Todiscuss-1,lún1,OldChinese,2461-Todiscuss,*run,run,,,Schuessler2007,2461,,,,論,,lún,lún1,
LateHanChinese-2461-Todiscuss-1,lún1,LateHanChinese,2461-Todiscuss,lu(ə)n,lun,,,Schuessler2007,2461,,,,論,,lún,lún1,
MiddleChinese-2461-Todiscuss-1,lún1,MiddleChinese,2461-Todiscuss,"ljuen,luən",ljuen,,,Schuessler2007,2461,,,,論,,lún,lún1,
OldChinese-2462-Theory-1,lùn,OldChinese,2462-Theory,*rûns,rûns,,,Schuessler2007,2462,,,,論,,lùn,lún1,
LateHanChinese-2462-Theory-1,lùn,LateHanChinese,2462-Theory,luənᶜ,luənᶜ,,,Schuessler2007,2462,,,,論,,lùn,lún1,
MiddleChinese-2462-Theory-1,lùn,MiddleChinese,2462-Theory,luənᶜ,luənᶜ,,,Schuessler2007,2462,,,,論,,lùn,lún1,
OldChinese-2463-Wheel-1,lún2,OldChinese,2463-Wheel,*run,run,,,Schuessler2007,2463,,,,輪,,lún,lún2,
LateHanChinese-2463-Wheel-1,lún2,LateHanChinese,2463-Wheel,lun,lun,,,Schuessler2007,2463,,,,輪,,lún,lún2,
MiddleChinese-2463-Wheel-1,lún2,MiddleChinese,2463-Wheel,ljuen,ljuen,,,Schuessler2007,2463,,,,輪,,lún,lún2,
OldChinese-2464-Cord-1,lún3,OldChinese,2464-Cord,*run,run,,,Schuessler2007,2464,,,,綸,,lún,lún3,
LateHanChinese-2464-Cord-1,lún3,LateHanChinese,2464-Cord,lun,lun,,,Schuessler2007,2464,,,,綸,,lún,lún3,
MiddleChinese-2464-Cord-1,lún3,MiddleChinese,2464-Cord,ljuen,ljuen,,,Schuessler2007,2464,,,,綸,,lún,lún3,
OldChinese-2465-Blueorgreensashkerchief-1,guān,OldChinese,2465-Blueorgreensashkerchief,*krun ?,krun_?,,,Schuessler2007,2465,,,,綸,,guān,lún3,
LateHanChinese-2465-Blueorgreensashkerchief-1,guān,LateHanChinese,2465-Blueorgreensashkerchief,kuan,kuan,,,Schuessler2007,2465,,,,綸,,guān,lún3,
MiddleChinese-2465-Blueorgreensashkerchief-1,guān,MiddleChinese,2465-Blueorgreensashkerchief,kwan,kwan,,,Schuessler2007,2465,,,,綸,,guān,lún3,
OldChinese-2466-Gatherpluck-1,luō,OldChinese,2466-Gatherpluck,*rôt,rôt,,,Schuessler2007,2466,,,,捋,,luō,luō,
LateHanChinese-2466-Gatherpluck-1,luō,LateHanChinese,2466-Gatherpluck,luɑt ~ lot,luɑt,,,Schuessler2007,2466,,,,捋,,luō,luō,
MiddleChinese-2466-Gatherpluck-1,luō,MiddleChinese,2466-Gatherpluck,luât,luât,,,Schuessler2007,2466,,,,捋,,luō,luō,
LateHanChinese-2468-Aspiralshell-1,luó2,LateHanChinese,2468-Aspiralshell,luɑi / S loi,luɑi,,,Schuessler2007,2468,,,,螺,,luó,luó2,
MiddleChinese-2468-Aspiralshell-1,luó2,MiddleChinese,2468-Aspiralshell,luâ,luâ,,,Schuessler2007,2468,,,,螺,,luó,luó2,
OldChinese-2470-Birdnet-1,luó4,OldChinese,2470-Birdnet,*râi,râi,,,Schuessler2007,2470,,,,羅,,luó,luó4,
LateHanChinese-2470-Birdnet-1,luó4,LateHanChinese,2470-Birdnet,lɑi,lɑi,,,Schuessler2007,2470,,,,羅,,luó,luó4,
MiddleChinese-2470-Birdnet-1,luó4,MiddleChinese,2470-Birdnet,lâ,lâ,,,Schuessler2007,2470,,,,羅,,luó,luó4,
LateHanChinese-2471-Hamper-1,luó5,LateHanChinese,2471-Hamper,lɑi,lɑi,,,Schuessler2007,2471,,,,籮,,luó,luó5,
MiddleChinese-2471-Hamper-1,luó5,MiddleChinese,2471-Hamper,lâ,lâ,,,Schuessler2007,2471,,,,籮,,luó,luó5,
OldChinese-2473-Barenaked-1,luǒ2,OldChinese,2473-Barenaked,*rôiɁ,rôiɁ,,,Schuessler2007,2473,,,,裸,,luǒ,luǒ2,*rôiɁ or *ruâiɁ
LateHanChinese-2473-Barenaked-1,luǒ2,LateHanChinese,2473-Barenaked,luɑiᴮ / S loiᴮ,luɑiᴮ,,,Schuessler2007,2473,,,,裸,,luǒ,luǒ2,
MiddleChinese-2473-Barenaked-1,luǒ2,MiddleChinese,2473-Barenaked,luâᴮ,luâᴮ,,,Schuessler2007,2473,,,,裸,,luǒ,luǒ2,
OldChinese-2474-Tocoughupblood-1,luò1,OldChinese,2474-Tocoughupblood,*râk,râk,,,Schuessler2007,2474,,,,咯,,luò,luò1,
LateHanChinese-2474-Tocoughupblood-1,luò1,LateHanChinese,2474-Tocoughupblood,lɑk,lɑk,,,Schuessler2007,2474,,,,咯,,luò,luò1,
MiddleChinese-2474-Tocoughupblood-1,luò1,MiddleChinese,2474-Tocoughupblood,lâk [JY],lâk_,,,Schuessler2007,2474,,,,咯,,luò,luò1,
OldChinese-2475-Toburn-1,luò2,OldChinese,2475-Toburn,*râk,râk,,,Schuessler2007,2475,,,,烙,,luò,luò2,
LateHanChinese-2475-Toburn-1,luò2,LateHanChinese,2475-Toburn,lɑk,lɑk,,,Schuessler2007,2475,,,,烙,,luò,luò2,
MiddleChinese-2475-Toburn-1,luò2,MiddleChinese,2475-Toburn,lâk,lâk,,,Schuessler2007,2475,,,,烙,,luò,luò2,
OldChinese-2476-NA-1,luò3,OldChinese,2476-NA,*râk,râk,,,Schuessler2007,2476,,,,硌,,luò,luò3,
LateHanChinese-2476-NA-1,luò3,LateHanChinese,2476-NA,lɑk,lɑk,,,Schuessler2007,2476,,,,硌,,luò,luò3,
MiddleChinese-2476-NA-1,luò3,MiddleChinese,2476-NA,lâk,lâk,,,Schuessler2007,2476,,,,硌,,luò,luò3,
OldChinese-2479-Cordbridle-1,luò6,OldChinese,2479-Cordbridle,*râk,râk,,,Schuessler2007,2479,,,,絡,,luò,luò6,
LateHanChinese-2479-Cordbridle-1,luò6,LateHanChinese,2479-Cordbridle,lɑk,lɑk,,,Schuessler2007,2479,,,,絡,,luò,luò6,
MiddleChinese-2479-Cordbridle-1,luò6,MiddleChinese,2479-Cordbridle,lâk,lâk,,,Schuessler2007,2479,,,,絡,,luò,luò6,
OldChinese-2480-Tofalldropdie-1,luò7,OldChinese,2480-Tofalldropdie,*râk,râk,,,Schuessler2007,2480,,,,落,,luò,luò7,
LateHanChinese-2480-Tofalldropdie-1,luò7,LateHanChinese,2480-Tofalldropdie,lɑk,lɑk,,,Schuessler2007,2480,,,,落,,luò,luò7,
MiddleChinese-2480-Tofalldropdie-1,luò7,MiddleChinese,2480-Tofalldropdie,lâk,lâk,,,Schuessler2007,2480,,,,落,,luò,luò7,
OldChinese-2481-Akindofbird-1,luò8,OldChinese,2481-Akindofbird,*râk,râk,,,Schuessler2007,2481,,,,雒,,luò,luò8,
LateHanChinese-2481-Akindofbird-1,luò8,LateHanChinese,2481-Akindofbird,lɑk,lɑk,,,Schuessler2007,2481,,,,雒,,luò,luò8,
MiddleChinese-2481-Akindofbird-1,luò8,MiddleChinese,2481-Akindofbird,lâk,lâk,,,Schuessler2007,2481,,,,雒,,luò,luò8,
OldChinese-2486-Hemp-1,má,OldChinese,2486-Hemp,*mrâi.,mrâi.,,,Schuessler2007,2486,,,,麻,,má,má,
LateHanChinese-2486-Hemp-1,má,LateHanChinese,2486-Hemp,mai,mai,,,Schuessler2007,2486,,,,麻,,má,má,
MiddleChinese-2486-Hemp-1,má,MiddleChinese,2486-Hemp,ma,ma,,,Schuessler2007,2486,,,,麻,,má,má,
OldChinese-2487-Horse-1,mǎ1,OldChinese,2487-Horse,*mrâɁ,mrâɁ,,,Schuessler2007,2487,,,,馬,,mǎ,mǎ1,
LateHanChinese-2487-Horse-1,mǎ1,LateHanChinese,2487-Horse,maᴮ,maᴮ,,,Schuessler2007,2487,,,,馬,,mǎ,mǎ1,
MiddleChinese-2487-Horse-1,mǎ1,MiddleChinese,2487-Horse,maᴮ,maᴮ,,,Schuessler2007,2487,,,,馬,,mǎ,mǎ1,
OldChinese-2488-Akindofhorsesacrificeperformedinthewilds-1,mǎ,OldChinese,2488-Akindofhorsesacrificeperformedinthewilds,*mrâh,mrâh,,,Schuessler2007,2488,,,,禡,,mǎ,mǎ1,
LateHanChinese-2488-Akindofhorsesacrificeperformedinthewilds-1,mǎ,LateHanChinese,2488-Akindofhorsesacrificeperformedinthewilds,maᶜ,maᶜ,,,Schuessler2007,2488,,,,禡,,mǎ,mǎ1,
MiddleChinese-2488-Akindofhorsesacrificeperformedinthewilds-1,mǎ,MiddleChinese,2488-Akindofhorsesacrificeperformedinthewilds,maᶜ,maᶜ,,,Schuessler2007,2488,,,,禡,,mǎ,mǎ1,
OldChinese-2491-Toscold-1,mà,OldChinese,2491-Toscold,*mâɁ/h ?,mâɁ,,,Schuessler2007,2491,,,,罵,,mà,mà,
LateHanChinese-2491-Toscold-1,mà,LateHanChinese,2491-Toscold,maᴮ/ᶜ,maᴮ,,,Schuessler2007,2491,,,,罵,,mà,mà,
MiddleChinese-2491-Toscold-1,mà,MiddleChinese,2491-Toscold,maᴮ/ᶜ,maᴮ,,,Schuessler2007,2491,,,,罵,,mà,mà,
OldChinese-2492-Tobuy-1,mǎi,OldChinese,2492-Tobuy,*mrêɁ,mrêɁ,,,Schuessler2007,2492,,,,買,,mǎi,mǎi,
LateHanChinese-2492-Tobuy-1,mǎi,LateHanChinese,2492-Tobuy,mɛᴮ,mɛᴮ,,,Schuessler2007,2492,,,,買,,mǎi,mǎi,
MiddleChinese-2492-Tobuy-1,mǎi,MiddleChinese,2492-Tobuy,maiᴮ,maiᴮ,,,Schuessler2007,2492,,,,買,,mǎi,mǎi,
OldChinese-2493-Tosell-1,mài,OldChinese,2493-Tosell,*mrêh,mrêh,,,Schuessler2007,2493,,,,賣,,mài,mǎi,
LateHanChinese-2493-Tosell-1,mài,LateHanChinese,2493-Tosell,mɛᶜ,mɛᶜ,,,Schuessler2007,2493,,,,賣,,mài,mǎi,
MiddleChinese-2493-Tosell-1,mài,MiddleChinese,2493-Tosell,maiᶜ,maiᶜ,,,Schuessler2007,2493,,,,賣,,mài,mǎi,
OldChinese-2494-Vein-1,mài1,OldChinese,2494-Vein,*mrêk,mrêk,,,Schuessler2007,2494,,,,脈,,mài,mài1,
LateHanChinese-2494-Vein-1,mài1,LateHanChinese,2494-Vein,mɛk,mɛk,,,Schuessler2007,2494,,,,脈,,mài,mài1,
MiddleChinese-2494-Vein-1,mài1,MiddleChinese,2494-Vein,mɛk,mɛk,,,Schuessler2007,2494,,,,脈,,mài,mài1,
OldChinese-2496-Drizzledrizzlingrain-1,mài3-mù,OldChinese,2496-Drizzledrizzlingrain,*m(r)êk-m(r)ôk,mêk-môk,,,Schuessler2007,2496,,,,霢,霢霂,mài3-mù,mài3-mù,
LateHanChinese-2496-Drizzledrizzlingrain-1,mài3-mù,LateHanChinese,2496-Drizzledrizzlingrain,mɛk-mok,mɛk-mok,,,Schuessler2007,2496,,,,霢,霢霂,mài3-mù,mài3-mù,
MiddleChinese-2496-Drizzledrizzlingrain-1,mài3-mù,MiddleChinese,2496-Drizzledrizzlingrain,mwɛk-muk,mwɛk-muk,,,Schuessler2007,2496,,,,霢,霢霂,mài3-mù,mài3-mù,
OldChinese-2497-Wheat-1,mài4,OldChinese,2497-Wheat,*mrə̂k,mrə̂k,,,Schuessler2007,2497,,,,麥,,mài,mài4,
LateHanChinese-2497-Wheat-1,mài4,LateHanChinese,2497-Wheat,mɛk,mɛk,,,Schuessler2007,2497,,,,麥,,mài,mài4,
MiddleChinese-2497-Wheat-1,mài4,MiddleChinese,2497-Wheat,mɛk,mɛk,,,Schuessler2007,2497,,,,麥,,mài,mài4,
OldChinese-2498-Wheat-1,lái,OldChinese,2498-Wheat,*rə̂k/Ɂ > *rə̂,rə̂k,,,Schuessler2007,2498,,,,來,,lái,mài4,
LateHanChinese-2498-Wheat-1,lái,LateHanChinese,2498-Wheat,"lə,*rə̂(k)",lə,,,Schuessler2007,2498,,,,來,,lái,mài4,
MiddleChinese-2498-Wheat-1,lái,MiddleChinese,2498-Wheat,lậi,lậi,,,Schuessler2007,2498,,,,來,,lái,mài4,
OldChinese-2499-Towalkmoveonmovealong-1,mài5,OldChinese,2499-Towalkmoveonmovealong,*mrâts,mrâts,,,Schuessler2007,2499,,,,邁,邁勱,mài,mài5,
LateHanChinese-2499-Towalkmoveonmovealong-1,mài5,LateHanChinese,2499-Towalkmoveonmovealong,mas,mas,,,Schuessler2007,2499,,,,邁,邁勱,mài,mài5,
MiddleChinese-2499-Towalkmoveonmovealong-1,mài5,MiddleChinese,2499-Towalkmoveonmovealong,mwaiᶜ,mwaiᶜ,,,Schuessler2007,2499,,,,邁,邁勱,mài,mài5,
OldChinese-2505-Beardofgrainsharppoint-1,máng1,OldChinese,2505-Beardofgrainsharppoint,*maŋ,maŋ,,,Schuessler2007,2505,,,,芒,,máng,máng1,
LateHanChinese-2505-Beardofgrainsharppoint-1,máng1,LateHanChinese,2505-Beardofgrainsharppoint,m(u)ɑŋ,mɑŋ,,,Schuessler2007,2505,,,,芒,,máng,máng1,
MiddleChinese-2505-Beardofgrainsharppoint-1,máng1,MiddleChinese,2505-Beardofgrainsharppoint,"mjwaŋ,mwâŋ",mjwaŋ,,,Schuessler2007,2505,,,,芒,,máng,máng1,
OldChinese-2506-Sharppointofweapon-1,máng,OldChinese,2506-Sharppointofweapon,*maŋ,maŋ,,,Schuessler2007,2506,,,,鋩,,máng,máng1,
LateHanChinese-2506-Sharppointofweapon-1,máng,LateHanChinese,2506-Sharppointofweapon,muɑŋ,muɑŋ,,,Schuessler2007,2506,,,,鋩,,máng,máng1,
MiddleChinese-2506-Sharppointofweapon-1,máng,MiddleChinese,2506-Sharppointofweapon,mjwaŋ,mjwaŋ,,,Schuessler2007,2506,,,,鋩,,máng,máng1,
OldChinese-2507-Greatextensive-1,máng2,OldChinese,2507-Greatextensive,*mâŋ,mâŋ,,,Schuessler2007,2507,,,,芒,,máng,máng2,
LateHanChinese-2507-Greatextensive-1,máng2,LateHanChinese,2507-Greatextensive,mɑŋ,mɑŋ,,,Schuessler2007,2507,,,,芒,,máng,máng2,
MiddleChinese-2507-Greatextensive-1,máng2,MiddleChinese,2507-Greatextensive,mwâŋ,mwâŋ,,,Schuessler2007,2507,,,,芒,,máng,máng2,
